80,3633,0,0,0,0,1211,1705.9244361904769,3175,94,3633,1816.391944885254,2053.225872056714,3268,365,0,0,0,0,0,0,825.8129553061626,0,0,0.0,0,0,1,0,1,0,36.0,0.0,65535,65160,0,0,0,0,0,DoS
110,11,0,0,0,0,11,0,11,11,0,0,0,0,0,0,0,0,0,0,0,93206.75555555556,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
1025,6,0,0,0,0,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,167772.16,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
1723,8,0,0,0,0,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,131072.0,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
554,5,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,182361.04347826086,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
587,5,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,209715.2,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
139,10,0,0,0,0,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,99864.38095238095,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
993,8,0,0,0,0,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,123361.88235294117,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
1720,5,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,209715.2,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
22,7,0,0,0,0,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,135300.12903225806,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
80,1868,0,0,0,0,623,815.9711494536384,1555,39,1868,934.2432022094727,933.468400819281,1594,274,0,0,0,0,0,0,1605.5776445068266,0,0,0.0,0,0,1,0,1,0,36.0,0.0,65535,65160,0,0,0,0,0,DoS
135,14,0,0,0,0,14,0,14,14,0,0,0,0,0,0,0,0,0,0,0,72315.58620689655,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
256,13,0,0,0,0,13,0,13,13,0,0,0,0,0,0,0,0,0,0,0,77672.29629629629,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
23,13,0,0,0,0,13,0,13,13,0,0,0,0,0,0,0,0,0,0,0,77672.29629629629,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
21,15,0,0,0,0,15,0,15,15,0,0,0,0,0,0,0,0,0,0,0,64527.75384615385,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
3306,12,0,0,0,0,12,0,12,12,0,0,0,0,0,0,0,0,0,0,0,80659.69230769231,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
5900,13,0,0,0,0,13,0,13,13,0,0,0,0,0,0,0,0,0,0,0,76260.07272727272,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
8888,12,0,0,0,0,12,0,12,12,0,0,0,0,0,0,0,0,0,0,0,83886.08,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
445,30,0,0,0,0,30,0,30,30,0,0,0,0,0,0,0,0,0,0,0,33288.12698412698,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
25,7,0,0,0,0,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,135300.12903225806,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
199,5,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,199728.7619047619,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
111,8,0,0,0,0,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,123361.88235294117,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
3389,5,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,182361.04347826086,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
443,5,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,182361.04347826086,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
53,6,0,0,0,0,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,167772.16,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
995,5,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,182361.04347826086,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
113,6,0,0,0,0,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,167772.16,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
143,10,0,0,0,0,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,104857.6,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
8080,5,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,182361.04347826086,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
9917,5,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,199728.7619047619,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
42510,5,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,220752.84210526315,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
1087,5,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,199728.7619047619,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
9998,5,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,220752.84210526315,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
3052,5,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,220752.84210526315,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
90,10,0,0,0,0,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,104857.6,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
992,5,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,182361.04347826086,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
2725,5,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,209715.2,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
5030,5,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,209715.2,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
1154,5,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,220752.84210526315,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
1083,5,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,199728.7619047619,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
4125,10,0,0,0,0,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,102300.09756097561,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
8994,5,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,182361.04347826086,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
1875,5,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,199728.7619047619,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
8194,5,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,209715.2,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
8084,5,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,209715.2,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
2920,43,0,0,0,0,43,0,43,43,0,0,0,0,0,0,0,0,0,0,0,23045.626373626375,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
10629,17,0,0,0,0,17,0,17,17,0,0,0,0,0,0,0,0,0,0,0,59074.704225352114,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
7800,13,0,0,0,0,13,0,13,13,0,0,0,0,0,0,0,0,0,0,0,76260.07272727272,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
8100,12,0,0,0,0,12,0,12,12,0,0,0,0,0,0,0,0,0,0,0,80659.69230769231,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
6692,12,0,0,0,0,12,0,12,12,0,0,0,0,0,0,0,0,0,0,0,80659.69230769231,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
912,12,0,0,0,0,12,0,12,12,0,0,0,0,0,0,0,0,0,0,0,80659.69230769231,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
17,12,0,0,0,0,12,0,12,12,0,0,0,0,0,0,0,0,0,0,0,85598.04081632652,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
9593,13,0,0,0,0,13,0,13,13,0,0,0,0,0,0,0,0,0,0,0,77672.29629629629,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
514,14,0,0,0,0,14,0,14,14,0,0,0,0,0,0,0,0,0,0,0,73584.28070175438,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
15004,12,0,0,0,0,12,0,12,12,0,0,0,0,0,0,0,0,0,0,0,82241.25490196078,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
8021,12,0,0,0,0,12,0,12,12,0,0,0,0,0,0,0,0,0,0,0,83886.08,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
144,12,0,0,0,0,12,0,12,12,0,0,0,0,0,0,0,0,0,0,0,82241.25490196078,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
1999,15,0,0,0,0,15,0,15,15,0,0,0,0,0,0,0,0,0,0,0,68759.08196721312,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
34571,13,0,0,0,0,13,0,13,13,0,0,0,0,0,0,0,0,0,0,0,74898.28571428571,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
1145,13,0,0,0,0,13,0,13,13,0,0,0,0,0,0,0,0,0,0,0,77672.29629629629,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
4445,12,0,0,0,0,12,0,12,12,0,0,0,0,0,0,0,0,0,0,0,82241.25490196078,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
7019,25,0,0,0,0,25,0,25,25,0,0,0,0,0,0,0,0,0,0,0,39568.90566037736,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
5963,5,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,220752.84210526315,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
3372,63,0,0,0,0,63,0,63,63,0,0,0,0,0,0,0,0,0,0,0,15827.562264150944,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
32781,76,0,0,0,0,76,0,76,76,0,0,0,0,0,0,0,0,0,0,0,13148.288401253918,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
987,74,0,0,0,0,74,0,74,74,0,0,0,0,0,0,0,0,0,0,0,13530.012903225806,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
1443,42,0,0,0,0,42,0,42,42,0,0,0,0,0,0,0,0,0,0,0,23563.505617977527,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
50006,37,0,0,0,0,37,0,37,37,0,0,0,0,0,0,0,0,0,0,0,27060.025806451613,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
11110,26,0,0,0,0,26,0,26,26,0,0,0,0,0,0,0,0,0,0,0,37786.52252252252,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
1108,28,0,0,0,0,28,0,28,28,0,0,0,0,0,0,0,0,0,0,0,36157.793103448275,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
1040,21,0,0,0,0,21,0,21,21,0,0,0,0,0,0,0,0,0,0,0,47127.011235955055,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
9207,20,0,0,0,0,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,51150.04878048781,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
32769,30,0,0,0,0,30,0,30,30,0,0,0,0,0,0,0,0,0,0,0,33825.032258064515,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
2006,34,0,0,0,0,34,0,34,34,0,0,0,0,0,0,0,0,0,0,0,29330.797202797203,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
443,54361476,0,0,0,0.0,13590369,21378810.52716067,45001615,58386,54361476,27180738.09146881,25285095.60686789,45060001,9301476,45094631,45094631.19506836,0,45094631,45094631,0,0.0551861393517788,0,0,0.0,0,1,0,0,1,0,32.0,0.0,501,131,0.058385610580444336,27.105037212371826,25.309583094440114,45.001615047454834,9.208459377288818,Benign
443,57256075,73,0,24.333333333333332,42.146569650842686,9542679,18715380.07639918,46840930,12,57256075,19085358.46074422,24694809.29665773,46976071,478,57120444,28560222.148895264,25995644.099703837,46941918,10178526,0,0.06986158190718839,73,10.428571428571429,27.591406529673588,761.2857142857142,1,0,1,1,0,42.42857142857143,24.333333333333332,501,265,0.10098791122436523,28.50972819328308,25.924234862859223,46.840930461883545,10.178525924682617,Benign
443,358343,1408,0,947.5714285714286,664.1555684081999,22396,59289.34743189779,191259,8,358343,39815.92920091417,76528.63329566327,192211,134,193395,32232.483228047688,78188.14079769695,191832,139,0,27.90619567119383,1408,424.3529411764706,619.5744447982493,383872.4926470588,1,1,1,1,0,457.29411764705884,947.5714285714286,64240,65535,0,0,0,0,0,Benign
48922,225,0,0,0,0,75,88.64950813259324,177,18,195,97.51319885253906,112.61637922110886,177,18,0,0,0,0,0,0,13329.35593220339,608,152,304.0,92416,0,0,1,1,0,184.0,0.0,261,0,0,0,0,0,0,Benign
48922,11,0,0,0,0,11,0,11,11,0,0,0,0,0,0,0,0,0,0,0,91180.52173913043,0,0,0.0,0,1,0,0,1,0,26.0,0.0,261,0,0,0,0,0,0,Benign
443,45418965,0,0,0,0,22709482,31755852.03122639,45164261,254704,45164261,45164260.62583923,0,45164261,45164261,0,0,0,0,0,0,0.04403446922533639,0,0,0.0,0,0,0,0,1,0,28.0,0.0,501,0,0,45.16426062583923,0,45.16426062583923,45.16426062583923,Benign
443,26,0,0,0,0,26,0,26,26,0,0,0,0,0,0,0,0,0,0,0,38836.148148148146,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
80,1679,0,0,0,0,560,751.4825905966954,1427,102,1679,839.4718170166016,974.7723123599571,1529,150,0,0,0,0,0,0,1786.837830161886,0,0,0.0,0,0,1,0,1,0,36.0,0.0,65535,65160,0,0,0,0,0,DoS
995,88,0,0,0,0,88,0,88,88,0,0,0,0,0,0,0,0,0,0,0,11335.956756756757,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
113,30,0,0,0,0,30,0,30,30,0,0,0,0,0,0,0,0,0,0,0,33825.032258064515,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
135,23,0,0,0,0,23,0,23,23,0,0,0,0,0,0,0,0,0,0,0,42799.02040816326,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
22,20,0,0,0,0,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,49344.75294117647,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
1025,20,0,0,0,0,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,49344.75294117647,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
143,22,0,0,0,0,22,0,22,22,0,0,0,0,0,0,0,0,0,0,0,45100.04301075269,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
139,14,0,0,0,0,14,0,14,14,0,0,0,0,0,0,0,0,0,0,0,72315.58620689655,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
5900,13,0,0,0,0,13,0,13,13,0,0,0,0,0,0,0,0,0,0,0,76260.07272727272,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
1723,14,0,0,0,0,14,0,14,14,0,0,0,0,0,0,0,0,0,0,0,72315.58620689655,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
25,14,0,0,0,0,14,0,14,14,0,0,0,0,0,0,0,0,0,0,0,73584.28070175438,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
993,58,0,0,0,0,58,0,58,58,0,0,0,0,0,0,0,0,0,0,0,17260.510288065845,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
21,68,0,0,0,0,68,0,68,68,0,0,0,0,0,0,0,0,0,0,0,14768.676056338029,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
443,51,0,0,0,0,51,0,51,51,0,0,0,0,0,0,0,0,0,0,0,19691.56807511737,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
8080,49,0,0,0,0,49,0,49,49,0,0,0,0,0,0,0,0,0,0,0,20560.313725490196,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
1720,48,0,0,0,0,48,0,48,48,0,0,0,0,0,0,0,0,0,0,0,20763.881188118812,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
111,49,0,0,0,0,49,0,49,49,0,0,0,0,0,0,0,0,0,0,0,20460.019512195122,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
3306,17,0,0,0,0,17,0,17,17,0,0,0,0,0,0,0,0,0,0,0,59074.704225352114,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
445,14,0,0,0,0,14,0,14,14,0,0,0,0,0,0,0,0,0,0,0,72315.58620689655,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
8888,47,0,0,0,0,47,0,47,47,0,0,0,0,0,0,0,0,0,0,0,21183.353535353537,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
554,47,0,0,0,0,47,0,47,47,0,0,0,0,0,0,0,0,0,0,0,21290.883248730963,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
110,47,0,0,0,0,47,0,47,47,0,0,0,0,0,0,0,0,0,0,0,21290.883248730963,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
199,60,0,0,0,0,60,0,60,60,0,0,0,0,0,0,0,0,0,0,0,16644.06349206349,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
23,52,0,0,0,0,52,0,52,52,0,0,0,0,0,0,0,0,0,0,0,19328.589861751152,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
53,100,0,0,0,0,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,9962.717339667459,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
587,36,0,0,0,0,36,0,36,36,0,0,0,0,0,0,0,0,0,0,0,27413.75163398693,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
256,28,0,0,0,0,28,0,28,28,0,0,0,0,0,0,0,0,0,0,0,35246.252100840335,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
3389,15,0,0,0,0,15,0,15,15,0,0,0,0,0,0,0,0,0,0,0,67650.06451612903,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
2065,19,0,0,0,0,19,0,19,19,0,0,0,0,0,0,0,0,0,0,0,53773.1282051282,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
1309,13,0,0,0,0,13,0,13,13,0,0,0,0,0,0,0,0,0,0,0,74898.28571428571,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
1812,13,0,0,0,0,13,0,13,13,0,0,0,0,0,0,0,0,0,0,0,76260.07272727272,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
1322,13,0,0,0,0,13,0,13,13,0,0,0,0,0,0,0,0,0,0,0,77672.29629629629,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
6129,13,0,0,0,0,13,0,13,13,0,0,0,0,0,0,0,0,0,0,0,76260.07272727272,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
3784,13,0,0,0,0,13,0,13,13,0,0,0,0,0,0,0,0,0,0,0,76260.07272727272,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
3551,13,0,0,0,0,13,0,13,13,0,0,0,0,0,0,0,0,0,0,0,79137.81132075471,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
6346,13,0,0,0,0,13,0,13,13,0,0,0,0,0,0,0,0,0,0,0,76260.07272727272,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
65129,14,0,0,0,0,14,0,14,14,0,0,0,0,0,0,0,0,0,0,0,73584.28070175438,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
7921,14,0,0,0,0,14,0,14,14,0,0,0,0,0,0,0,0,0,0,0,69905.06666666667,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
3322,15,0,0,0,0,15,0,15,15,0,0,0,0,0,0,0,0,0,0,0,67650.06451612903,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
3889,13,0,0,0,0,13,0,13,13,0,0,0,0,0,0,0,0,0,0,0,76260.07272727272,0,0,0.0,0,0,1,0,1,0,30.0,0.0,65535,0,0,0,0,0,0,Benign
